7218,REL 388,Prerequisite(s): minimum junior standing; Credit is allowed for only POS 388 or REL 388
7219,REL 504,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only CDH 501 or HST 504 or REL 504
7220,REL 338,"Prerequisite(s): ENG 101, 105 or 107 with C or better; Credit is allowed for only CHI 338, 394 (Daoist Bible: The Dao De Jing) or REL 338"
7221,REL 346,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 hours; Credit is allowed for only CHI 346 or REL 346"
7222,REL 350,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Minimum 24 hours"
7223,REL 107,"Credit is allowed for only REL 107, 194 (Religion and Globalization) or SGS 107"
7224,REL 499,
7225,REL 499,
7226,REL 318,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Minimum 24 hours; Credit is allowed for only JST 318, REL 318 or SOC 375"
7227,REL 313,"Prerequisite(s): ENG 102, 105, or 108  with C or better; FMS 100 with  C or better"
7228,REL 323,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 hours"
7229,REL 377,"Prerequisite(s): ENG 102, 105 or 108 with a C or better; minimum 30 hours; Credit is allowed for only HST 371 or REL 377"
7230,REL 385,"Prerequisite(s): ENG 102, 105 or 108 with C or better; minimum 24 hours"
7231,REL 101,
7232,REL 379,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Minimum 24 hours; Credit is allowed for only REL 379 or SGS 343"
7233,REL 374,"Prerequisite(s): ENG 102, 105 or 108 with a C or better; minimum 30 hours; Credit is allowed for only HST 361 or REL 374"
7234,REL 374,"Prerequisite(s): ENG 102, 105 or 108 with a C or better; minimum 30 hours; Credit is allowed for only HST 361 or REL 374"
7235,REL 375,"Prerequisite(s): ENG 102, 105 or 108 with C or better; minimum 24 hours"
7236,REL 372,"Prerequisite(s): ENG 102, 105 or 108 with C or better; minimum 24 hours"
7237,REL 330,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 hours"
7238,REL 354,Prerequisite(s): ENG 102 or 105 or 108 with C or better; minimum 24 hours; Credit is allowed for only KOR 354 or REL 354
7239,REL 326,"Prerequisite(s):  ENG 102, 105 or 108 with C or better; minimum 24 hours; Credit is allowed for only TCL 328 or REL 326"
7240,REL 461,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only AFR 480 or REL 461 or SGS 442"
7241,REL 240,"Credit is allowed for only ASB, GCU, HST, POS, REL or SGS 240"
7242,REL 240,"Credit is allowed for only ASB, GCU, HST, POS, REL or SGS 240"
7243,REL 324,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Minimum 24 hours"
7244,REL 315,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Minimum 24 hours; Credit is allowed for only JST or REL 315"
7245,REL 315,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Minimum 24 hours; Credit is allowed for only JST or REL 315"
7246,REL 310,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 hours"
7247,REL 310,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 hours"
7248,REL 316,"Prerequisite(s): minimum 45 hours. Credit is allowed for only ENG 316, HEB 316, JST 316, REL 316 or HEB 394 (Literary Readings of the Bible)"
7249,REL 376,"Prerequisite(s): ENG 102, 105, or ENG 108 with C or better; Credit is allowed for only FMS 376 or REL 376"
7250,REL 300,"Prerequisite(s): ENG 102, 105, or 108 with C or better; Credit is allowed for only HON 394 (The Future of Religions) or PHI 303 or REL 300"
7251,REL 389,"Prerequisite(s): ENG 102, 105, or 108 with C or better; min 24 hrs; Credit is allowed for only AFR 368 or AFR 394 (Black Religion: Sex, Power, and Eroticism) or AFS 394 (Religion:Sex,Power,Eroticism) or REL 389 or WST 394 (Religion, Sex, Power, Erotism)"
7252,REL 201,
7253,REL 201,
7254,REL 201,
7255,REL 347,"Prerequisite(s): ENG 102, 105 or 108 with C or better; minimum 24 hours"
7256,REL 357,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 hours"
7257,REL 345,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Minimum 24 hours"
7258,REL 345,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Minimum 24 hours"
7259,REL 320,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Minimum 24 hours"
7260,REL 320,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Minimum 24 hours"
7261,REL 320,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Minimum 24 hours"
7262,REL 351,"Prerequisite(s): ENG 102, 105 or 108 with C or better; minimum 24 hours"
7263,REL 314,"Prerequisite(s): ENG 102, 105, or 108 with a C or better; minimum 30 hours; Credit is allowed for only HST 390 or JST 314 or PHI 390 or REL 314"
7264,REL 344,"Prerequisite(s): ENG 102, 105 or 108 with C or better; Minimum 24 hours"
7265,REL 307,"Prerequisite(s): ENG 102, 105, or 108 with C or better; REL 101 with C or better"
7266,REL 331,Prerequisite(s): ENG 102 or 105 or 108 with C or better; minimum 24 hours
7267,REL 321,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 hours"
7268,REL 321,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 hours"
7269,REL 321,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 hours"
7270,REL 349,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 hours; Credit is allowed for only HPS 349 or JST 349 or REL 349 or SOS 349 or JST, REL, or SOS 394 (Religion and Ecology) or JST, REL, or SOS 394 (Religion and Environment)"
7271,REL 411,Prerequisite(s): ENG 101 or 105 or 107 or 108 or HST 100 or 102 or REL 100 or SLC 142 or 202 with C or better; Credit is allowed for only HEB/JST/REL 411 or HEB 394 (Judaism and the Origins of Christianity) or HEB 494 (Judeo-Hellenistic Literature)
7272,REL 626,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only REL 626 or CHI 691 (Buddhism in Chinese Society) or REL 691 (Religion & Colonialism) or REL 691 (Buddhism in Chinese Society)
7273,REL 356,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 hours"
7274,REL 260,Credit is allowed for only HST 260 or REL 260
7275,REL 245,"Prerequisite(s): ENG 101, 105 or 107 with C or better; Credit is allowed for only HST 245, POS 245, REL 245, SGS 245 or SLC 245"
7276,REL 620,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only REL 620 or ASB 691 (AnthroTheories of Religion) or REL 691 (Anthro of Religion) or REL 691 (AnthroTheories of Religion) or REL 691 (Theories in Anthro of Religion)
7277,REL 211,Credit is allowed for only HST 211 or JST 211 or REL 211
7278,REL 621,Prerequisite(s): Religious Studies MA or PhD student; Credit is allowed for only REL 621 or REL 591 (Ethnography Theory and Method) or REL 691 (Ethnography Theories and Methods)
7279,REL 366,"Prerequisite(s): ENG 102, 105 or 108 with C or better; minimum 24 hours; Credit is allowed for only HST 339 or REL 366"
7280,REL 270,
7281,REL 270,
7282,REL 270,
7283,REL 369,
7284,REL 369,
7285,REL 365,"Prerequisite(s): ENG 102, 105, or 108 with C or better; minimum 24 hours; Credit is allowed for only HST 336 or REL 365"
7286,REL 494,
7287,REL 494,
7288,REL 690,
7289,REL 391,"Prerequisite(s): ENG 102, 105, or ENG 108 with C or better; minimum 30 hours; Credit is allowed for only HST 357 or PHI 391 or REL 391"
7290,REL 391,"Prerequisite(s): ENG 102, 105, or ENG 108 with C or better; minimum 30 hours; Credit is allowed for only HST 357 or PHI 391 or REL 391"
7291,REL 691,
7292,REL 591,Prerequisite(s): degree- or nondegree-seeking graduate student
7293,REL 502,Prerequisite(s): degree- or nondegree-seeking graduate student
7294,REL 598,Prerequisite(s): degree- or nondegree-seeking graduate student
7295,REL 598,Prerequisite(s): degree- or nondegree-seeking graduate student
7296,REL 382,"Prerequisite(s): ENG 102, 105 or 108 with C or better; minimum 24 hours"
7297,REL 294,
7298,REL 294,
7299,REL 343,"Pre-requisite(s): Minimum 24 hours; ENG 102, 105 or 108 with C or better; Credit is allowed for only CHI or REL 343"
7300,REL 394,
7301,REL 394,
7302,REL 394,
7303,REL 498,
7304,REL 194,
7305,REL 405,Prerequisite(s): Religious Studies major; REL 307 with C or better
7306,REL 191,Pre-requisites: Freshman standing; Maximum 25 hours
7307,EED 531,Pre-requisites: College of Teacher Education & Leadership MEd or Doctoral student
7308,EED 412,Prerequisite(s): admission to the Professional Program; Credit is allowed for only EED 412 or MTE 412 or SPE 410
7309,EED 433,Prerequisite(s): admission to the Professional Program
7310,EED 397,Prerequisite(s): admission to the Professional Program
7311,EED 521,Prerequisite(s): degree- or nondegree-seeking graduate student
7312,EED 537,Prerequisite(s): degree- or nondegree-seeking graduate student or undergraduate postbaccalaureate student
7313,EED 411,Prerequisite(s): admission to the Professional Program; Credit is allowed for only EED 411 or SCN 411
7314,EED 411,Prerequisite(s): admission to the Professional Program; Credit is allowed for only EED 411 or SCN 411
7315,EED 411,Prerequisite(s): admission to the Professional Program; Credit is allowed for only EED 411 or SCN 411
7316,EED 411,Prerequisite(s): admission to the Professional Program; Credit is allowed for only EED 411 or SCN 411
7317,EED 567,Prerequisite(s): degree- or nondegree-seeking graduate student
7318,EED 578,Prerequisite(s): degree- or nondegree-seeking graduate student
7319,EED 550,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only EED 550 or SPE 504
7320,EED 529,Prerequisite(s): degree- or nondegree-seeking graduate student
7321,EED 511,Prerequisite(s): degree- or nondegree-seeking graduate student
7322,EED 396,Prerequisite(s): admission to the Professional Program
7323,EED 324,Prerequisite(s): admission to the Professional Program
7324,EED 524,Prerequisite(s): degree- or nondegree-seeking graduate student
7325,EED 494,
7326,EED 579,Prerequisite(s): degree- or nondegree-seeking graduate student
7327,EED 478,Prerequisite(s): admission to the Professional Program
7328,EED 576,Prerequisite(s): EED 567; degree- or nondegree-seeking graduate student
7329,EED 593,Pre-requisite: Graduate student (degree seeking or nondegree seeking) or Undergraduate Postbaccalaureate student
7330,SED 111,
7331,SED 560,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7332,SED 501,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7333,SED 520,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7334,SED 547,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7335,SED 561,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7336,SED 533,Pre-requisites: Must be a graduate student
7337,SED 544,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7338,SED 522,Pre-requisite: Graduate student
7339,SED 593,Pre-requisite: postbaccalaureate undergraduate or graduate student (degree seeking or nondegree seeking)
7340,SED 464,Prerequisite(s): admission to the Professional Program
7341,SED 398,Prerequisite(s): admission to the Professional Program
7342,SED 322,Prerequisite(s): admission to the Professional Program
7343,SED 578,Prerequisite(s): degree- or nondegree-seeking graduate student
7344,SED 396,Prerequisite(s): admission to the Professional Program
7345,SED 478,Prerequisite(s): admission to the Professional Program
7346,SED 482,Prerequisite(s): admission to the Professional Program
7347,SED 567,Prerequisite(s): degree- or nondegree-seeking graduate student
7348,SED 496,Prerequisite(s): admission to the Professional Program
7349,SED 480,Prerequisite(s): admission to the Professional Program
7350,SED 481,Prerequisite(s): admission to the Professional Program
7351,SED 512,Prerequisite(s): enrolled in the MAC or InMAC program
7352,SED 513,Prerequisite(s): enrolled in the MAC or InMAC program
7353,SED 579,Prerequisite(s): degree- or nondegree-seeking graduate student
7354,SED 494,
7355,SED 403,Prerequisite(s): admission to Teacher Preparation program; minimum junior standing
7356,SED 511,Prerequisite(s): enrolled in the MAC or InMAC program
7357,SED 397,Prerequisite(s): admission to the Professional Program
7358,SED 576,Prerequisite(s): degree- or nondegree-seeking graduate student
7359,IND 242,
7360,IND 243,
7361,IND 327,Pre-requisite: Industrial Design student; Co-requisite: IND 360
7362,IND 344,
7363,IND 470,Pre-requisite: Industrial Design student; Co-requisite: IND 460 or Design Studies minor student
7364,IND 592,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7365,IND 544,Pre-requisite: Herberger Institute of Design and the Arts Graduate student
7366,IND 499,
7367,IND 548,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7368,IND 492,Pre-requisite: Barrett Honors student
7369,IND 493,Pre-requisite: Barrett Honors student
7370,IND 120,Prerequisite(s): Environmental Design or Industrial Design major
7371,IND 121,Prerequisite(s): Environmental Design or Industrial Design major. Corequisite(s): IND 122
7372,IND 584,Prerequisite(s): degree- or nondegree-seeking graduate student
7373,IND 692,Prerequisite(s): degree- or nondegree-seeking graduate student
7374,IND 622,Prerequisite(s): IND 621
7375,IND 521,Prerequisite(s): Master of Industrial Design major. Credit is allowed for only IND 521 or  IND 590 (Advanced Industrial Design Studio I)
7376,IND 522,Prerequisite(s): IND 521. Corequisite(s): DSC 501. Credit is allowed for only IND 522 or  IND 590 (Advanced Industrial Design Studio II)
7377,IND 621,Prerequisite(s): IND 522
7378,IND 316,Prerequisite(s): minimum 45 hours
7379,IND 317,Prerequisite(s): minimum 45 hours
7380,IND 484,Prerequisite(s): Industrial Design major; IND 361 with C or better; Corequisite(s): IND 460 or 464
7381,IND 464,Prerequisite(s): minimum 45 hours; Credit is allowed for only ENT 464 (or MGT 464) or GRA 464 or IND 464 or SOS 474
7382,IND 510,Prerequisite(s): Master of Industrial Design student; Credit is allowed for only IND 510 or IND 590 (Foundation Industrial Design Studio)
7383,IND 465,Prerequisite(s): minimum 45 hours; Credit is allowed for only ENT 465 (MGT 465) or GRA 465 or IND 465 or SOS 475
7384,IND 590,Prerequisite(s): degree- or nondegree-seeking graduate student
7385,IND 516,Prerequisite(s): Master of Industrial Design or Master of Science in Design (Industrial Design or Interior Design or Visual Communication Design) student; Credit is allowed for only IND 516 or DSC 598 (The Culture of Objects)
7386,IND 532,Prerequisite(s): Master of Industrial Design student: IND 522 OR Master of Science in Design (Industrial Design) student; Credit is allowed for only IND 532 or IND 598 (Solving Problems with LCA)
7387,IND 504,Prerequisite(s): Master of Industrial Design student; Corequisite(s): IND 521; Credit is allowed for only IND 504 or IND 598 (Industrial Design Seminar: Contemporary Issues)
7388,IND 511,Prerequisite(s): Master of Industrial Design student; IND 510 with C or better; Credit is allowed for only IND 511 or IND 590 (Core Industrial Design Studio I)
7389,IND 550,Prerequisite(s): Master of Industrial Design student; Credit is allowed for only IND 550 or IND 598 (Furniture Design)
7390,IND 424,"Prerequisite(s): Graphic Design, Industrial Design, or Interior Design major; minimum 60 hours; Credit is allowed for only IND 424 or IND 494 (Packaging Design) or IND 494 (Product Branding for Package Design)"
7391,IND 512,Prerequisite(s): Master of Industrial Design student; IND 511 with C or better; Credit is allowed for only IND 512 or IND 590 (Core Industrial Design Studio II)
7392,IND 394,
7393,IND 354,"Prerequisite(s): Digital Culture (Design) BA, Industrial Design BSD, or Pre-Industrial Design major; PHY 111 with C or better"
7394,IND 360,Pre-requisites: Industrial Design student; IND 261 with C or better; Co-requisite: IND 327
7395,IND 361,Pre-requisites: Industrial Design student; IND 360 with C or better; Co-requisite: IND 328
7396,IND 461,Prerequisite(s): Industrial Design BSD major; IND 460 with C or better
7397,IND 122,Prerequisite(s): IND 120 with C or better; Environmental Design or Industrial Design major. Corequisite(s): IND 121
7398,IND 261,Pre-requisites: Industrial Design student; IND 260 with C or better; Co-requisite: IND 228
7399,IND 260,Pre-requisites: Industrial Design student; IND 122 with C or better; Passed Milestone; Co-requisite: IND 227
7400,IND 227,"Pre-requisites: Industrial Design student, IND 122 with C or better; Passed Milestone; Co-requisite: IND 260"
7401,IND 228,Pre-requisites: Industrial Design student; IND 227 with C or better; Co-requisite: IND 261
7402,IND 460,Pre-requisites: Industrial Design student; IND 361 with C or better; Co-requisite: IND 484; IND 470
7403,IND 328,Pre-requisites: Industrial Design student; IND 327 with C or better; Co-requisite: IND 361
7404,IND 598,Prerequisite(s): degree- or nondegree-seeking graduate student
7405,IND 494,
7406,INT 527,Pre-requisite: Herberger Institute of Design and the Arts Graduate student
7407,INT 111,
7408,INT 131,
7409,INT 223,Pre-requisites: Interior Design student; Passed Milestone; Co-requisite: INT 261
7410,INT 446,"Pre-requisite: Graphic Design BSD, Interior Architecture BSD or Industrial Design BSD student"
7411,INT 472,Pre-requisites: Interior Design student; Co-requisite: INT 465
7412,INT 484,Pre-requisites: Interior Architecture BSD student; DSC 483 or INT 381 with Y grade
7413,INT 415,Pre-requisite: Minimum Junior standing
7414,INT 594,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7415,INT 253,Pre-requisites: Interior Design student; INT 261 with C or better
7416,INT 471,
7417,INT 529,Pre-requisite: Herberger Institute of Design and the Arts Graduate student
7418,INT 499,
7419,INT 354,Pre-requisite: Interior Design student; Co-requisite: INT 363
7420,INT 352,Pre-requisite: Interior Design student; Co-requisites: INT 362; INT 381
7421,INT 341,Pre-requisite: Interior Design student; Co-Requisites: INT 253; INT 262
7422,INT 492,Pre-requisite: Barrett Honors student
7423,INT 493,Pre-requisite: Barrett Honors student
7424,INT 584,Prerequisite(s): degree- or nondegree-seeking graduate student
7425,INT 381,Prerequisite: INT 262
7426,INT 516,Prerequisite(s): Herberger Institute of Design and the Arts graduate major. Credit is allowed for only INT 413 or INT 516
7427,INT 515,Prerequisite(s): Herberger Institute of Design and the Arts graduate major. Credit is allowed for only INT 412 or INT 515
7428,INT 690,Prerequisite(s): degree- or nondegree-seeking graduate student
7429,INT 362,"Pre-requisites:  Interior Design student;  Co-requisites:  INT 351, INT 352 and INT 381"
7430,INT 261,Pre-requisites: Interior Design student; Passed Milestone; Co-requisite: INT 223
7431,INT 522,Prerequisite(s): INT 521; Corequisite(s): INT 527; Credit is allowed for only INT 522 or  INT 590 (Advanced Interior Architecture Studio II)
7432,INT 622,Prerequisite(s): INT 621
7433,INT 521,Prerequisite(s): Master of Interior Architecture major. Credit is allowed for only INT 521 or  INT 590 (Advanced Interior Architecture Studio I)
7434,INT 621,Prerequisite(s): INT 522
7435,INT 590,Prerequisite(s): degree- or nondegree-seeking graduate student
7436,INT 120,"Prerequisite(s): Architectural Studies, Environmental Design, Interior Design, or Landscape Architecture major; Credit is allowed for only ALA 121 or INT 120"
7437,INT 222,"Prerequisite(s): Architectural Studies, Environmental Design, Interior Design, or Landscape Architecture major; Corequisite(s): ALA 122 or INT 221; Credit is allowed for only ALA 124 or INT 222"
7438,INT 121,Credit is allowed for only INT 121 or INT 320
7439,INT 123,
7440,INT 394,
7441,INT 311,Pre-requisite(s): INT 310 with C or better
7442,INT 412,Prerequisite(s): INT 311 with C or better. Credit is allowed for only INT 412 or INT 515
7443,INT 310,Pre-requisites: ARS 102 with C or better
7444,INT 465,Prerequisite(s): Interior Design student; INT 464 with C or better; Co-requisite(s): INT 472
7445,INT 363,Prerequisite(s): Interior Design BSD major; INT 362 with C or better; Corequisite(s): INT 354
7446,INT 413,Prerequisite(s): INT 412 with C or better. Credit is allowed for only INT 413 or INT 516
7447,INT 262,Pre-requisites: Interior Design student; INT 261 with C or better
7448,INT 351,"Prerequisite(s): Interior Design BSD major: PHY 101 with C or better; Corequisite(s): INT 352, INT 362; INT 381 OR Digital Culture (Design) BA major"
7449,INT 221,Prerequisite(s): INT 120 with C or better; Environmental Design or Interior Design major. Corequisite(s): INT 222
7450,INT 464,Pre-requisite(s): Interior Design student; INT 363 with C or better; Co-requisite(s): INT 484; INT 471
7451,INT 520,Prerequisite(s): INT 521; Credit is allowed for only INT 520 or INT 598 (Professional Practice for Interior Design)
7452,INT 541,Prerequisite(s): INT 521; Credit is allowed for only INT 541 or INT 598 (Codes and Building Regulations)
7453,INT 554,Prerequisite(s): INT 521; Credit is allowed for only INT 554 or INT 598 (Construction Documents in Interior Architecture)
7454,INT 581,Prerequisite(s): Master of Interior Architecture student; Corequisite(s): INT 521; Credit is allowed for only INT 581 or INT 598 (Preinternship Seminar for Master of Interior Arch)
7455,INT 519,Prerequisite(s): Interior Architecture MIA student; Corequisite(s): INT 521; Credit is allowed for only INT 519 or INT 598 (Contemporary Issues in Interior Arch Seminar)
7456,INT 494,
7457,INT 598,Prerequisite(s): degree- or nondegree-seeking graduate student
7458,EDA 772,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7459,EDA 773,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7460,EDA 690,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7461,EDA 790,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7462,EDA 592,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7463,EDA 594,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7464,EDA 793,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7465,EDA 693,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7466,EDA 676,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7467,EDA 692,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7468,EDA 700,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7469,EDA 580,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7470,EDA 799,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7471,EDA 685,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7472,EDA 611,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7473,EDA 680,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7474,EDA 780,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7475,EDA 684,Prerequisite(s): degree- or nondegree-seeking graduate student
7476,EDA 511,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7477,EDA 578,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7478,EDA 548,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7479,EDA 514,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7480,EDA 634,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7481,EDA 526,Prerequisite(s): degree- or nondegree-seeking graduate student
7482,EDA 572,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7483,EDA 679,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
7484,EDA 501,Prerequisite(s): degree- or nondegree-seeking graduate student
7485,EDA 691,Prerequisite(s): degree- or nondegree-seeking graduate student
7486,EDA 591,Prerequisite(s): degree- or nondegree-seeking graduate student
7487,EDA 505,Prerequisite(s): degree- or nondegree-seeking graduate student
7488,EDA 701,Prerequisite(s): Leadership and Innovation EdD student; Credit is allowed for only EDA 701 or TEL 701
7489,EDA 703,Prerequisite(s): Leadership and Innovation EdD student; Credit is allowed for only EDA 703 or TEL 703
7490,EDA 702,Prerequisite(s): Leadership and Innovation EdD student; Credit is allowed for only EDA 702 or TEL 702
7491,EDA 598,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7492,EDA 583,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7493,EDA 683,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7494,EDA 590,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7495,EDA 704,Prerequisite(s): Leadership and Innovation EdD student; Credit is allowed for only EDA 704 or TEL 704
7496,EDA 783,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7497,EDA 792,Prerequisite(s): degree- or nondegree-seeking graduate student
7498,EDA 791,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7499,EDA 784,Prerequisite(s): degree- or nondegree-seeking graduate student
7500,EDA 593,Prerequisite(s): degree- or nondegree-seeking graduate student
7501,EDA 584,Prerequisite(s): degree- or nondegree-seeking graduate student
7502,EPA 792,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7503,EPA 795,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7504,EPA 799,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7505,EPA 784,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7506,EPA 565,Prerequisite(s): degree- or nondegree-seeking graduate student
7507,EPA 559,Prerequisite(s): degree- or nondegree-seeking graduate student
7508,EPA 790,Prerequisite(s): degree- or nondegree-seeking graduate student
7509,EPA 556,Prerequisite(s): degree- or nondegree-seeking graduate student
7510,EPA 555,Prerequisite(s): degree- or nondegree-seeking graduate student
7511,EPA 593,
7512,EPA 580,
7513,EPA 599,
7514,EPA 584,
7515,EPA 532,Prerequisite(s): degree- or nondegree-seeking graduate student
7516,EPA 598,
7517,EPA 590,Prerequisite(s): degree- or nondegree-seeking graduate student
7518,EPA 591,Prerequisite(s): degree- or nondegree-seeking graduate student
7519,EPA 691,Prerequisite(s): degree- or nondegree-seeking graduate student
7520,HED 790,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7521,HED 679,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7522,HED 634,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7523,HED 510,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7524,HED 590,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7525,HED 593,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7526,HED 644,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7527,HED 688,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7528,HED 799,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7529,HED 689,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7530,HED 620,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7531,HED 527,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7532,HED 580,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7533,HED 573,Prerequisite(s): MEd Higher and PostSecondary Education major.  Credit is allowed for only HED 573 or HED 591 (Applied Inquiry)
7534,HED 792,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
7535,HED 603,Prerequisite(s): degree- or nondegree-seeking graduate student
7536,HED 604,Prerequisite(s): degree- or nondegree-seeking graduate student; HED 603
7537,HED 606,Prerequisite(s): degree- or nondegree-seeking graduate student; HED 603
7538,HED 605,Prerequisite(s): degree- or nondegree-seeking graduate student; HED 603
7539,HED 608,Prerequisite(s): degree- or nondegree-seeking graduate student; HED 603
7540,HED 607,Prerequisite(s): degree- or nondegree-seeking graduate student
7541,HED 649,Prerequisite(s): degree- or nondegree-seeking graduate student
7542,HED 494,
7543,HED 598,Prerequisite(s): degree- or nondegree-seeking graduate student
7544,HED 691,Prerequisite(s): degree- or nondegree-seeking graduate student
7545,SPF 484,
7546,SPF 792,"Pre Requisite: Must be Post Bacc UG, Non Degree Graduate or Degree Graduate"
7547,SPF 494,
7548,SPF 301,"Prerequisite(s): ENG 102, 105 or 108 with C or better"
7549,SPF 598,"Pre Requisite: Must be Post Bacc UG, Non Degree Graduate or Degree Graduate"
7550,HSM 502,Prerequisite(s): degree- or nondegree-seeking graduate student
7551,HSM 550,Prerequisite(s): W. P. Carey MBA student
7552,HSM 506,Prerequisite(s): W. P. Carey MBA student
7553,HSM 575,Prerequisite(s): W. P. Carey MBA student
7554,HSM 512,Prerequisite(s): HSM 502 with C or better
7555,HSM 552,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only HSM 552 or HSM 598 (Healthcare Supply Chain Management)
7556,HSM 598,Prerequisite(s): degree- or nondegree-seeking graduate student
7557,NAV 499,
7558,NAV 303,Prerequisite(s): minimum 30 hours. Credit is allowed for only NAV 303 or NAV 394 Evolution of Warfare
7559,NAV 102,Credit is allowed for only NAV 102 or NAV 194 (Sea Power and Maritime Affairs)
7560,NAV 401,Prerequisite(s): minimum 30 hours; Credit is allowed for only NAV 401 or NAV 494 (Naval Operations and Seamanship)
7561,NAV 302,Prerequisite(s): minimum 30 hours. Credit is allowed for only NAV 302 or NAV 394 Naval Ship Systems II: Weapons
7562,NAV 202,Credit is allowed for only NAV 202 or NAV 294 (Navigation)
